cent,index,thumb
4.1056382303941445,6.264886280260168,3.341202973776906
4.03463021446051,6.3656997779125915,4.922803892794429
3.078985564707695,2.7959778239707553,1.6473208431919364
0.8293121210025665,1.4012436536231272,0.5509599170221535
0.7117641655613413,1.6984649358948702,1.24147207394562
1.522727418798575,2.7557102733912275,1.7881797388857021
0.5627795768574076,0.9949618986215911,1.4179404512492968
0.834027959569259,2.0912378212282277,0.7555640645540903
0.37525775374334136,0.8166828846833126,0.8483322582568836
0.4463438357680376,0.5767545314679795,0.4160689982805665
0.5870064584451021,0.9038795696685006,1.741917575502498
0.4894150136189143,0.8811570091763343,1.0458968730236187
0.3858878919780238,0.5704368202788785,0.8404737326676028
0.5435461563834295,0.9964445828197095,0.9050728532960614
0.2713194812388887,1.3829147071262706,0.8566089271006875
0.32763931974832683,1.1545359392124475,0.8989600837686749
0.7268930650238363,0.8397075745049781,0.9576865872881597
0.9524300915480595,0.989314690020801,0.8741067135431398
0.7018457884598301,0.7754800694739487,0.3390261427500341
1.2292399820722744,0.46787253349415114,0.8824655728691242
1.548234041718481,0.08380703135318647,0.5634730019226712
1.606525268973442,1.0373584383677936,0.9419427256623975
0.5037410249540152,1.445786310697213,0.46748582990334986
0.2874139775746172,1.6380617794463412,1.0154246041042279
0.8069999216876416,1.8791922755592518,0.7771294636275886
0.9531654845598795,0.6757459503555855,0.5373078663444998
1.1163282159731356,0.7675633664627761,0.18837671575530957
1.6352945415016373,0.7502922523127136,0.49087559009646115
1.3647185507455324,1.1080195564234705,1.0007484776811608
0.6567518513206198,0.7750854714284088,1.3901637330157206
0.33166375915224816,0.656021298953187,1.5598667948152933
0.17058227086157157,1.4004167608732827,0.7525880704295772
0.4740396797398791,1.841470366045698,0.469097169839803
0.14353867226511663,0.9950229490017093,0.5610190269889513
0.7789084450106146,0.6195080708329116,0.3642484448401657
1.2448288010461466,2.0576395400176595,0.49901482154626314
0.4208126768036093,0.6430522386185332,0.9804224245591725
0.4608722973690785,0.9908572447223165,0.37884862033898653
0.6853823090815763,0.933979027226237,0.21110884240314298
1.601964887568022,3.3387507273087014,1.265511993218371
0.3981376634056007,1.4730877694120372,0.7541981082970575
0.4846144773952634,0.4511130641930522,0.6326997305828086
1.2976282107325938,1.4191933310126847,1.0180159003109024
0.9225844820594968,0.866323851371017,0.817171770999018
1.248608728967633,0.9380756012348946,0.6159143640308615
1.0891539455164916,0.8513167165878551,0.5339433285087115
0.8557275469232155,1.2565321814714798,0.4494335942603004
0.6416124448155801,1.5086765569278995,0.2233850447828865
0.7681526198920101,0.6474296562751631,0.9116042071327849
1.4532340756682034,1.090070001800359,0.6830862822682352
1.0939827636951762,1.4291888374527772,0.7826251005174423
1.1609821572515213,1.487376380122037,1.9394477554953156
1.0143835483591122,0.961660290586622,0.8367011776396749
0.7812837366000147,1.4152700611545386,0.7538294746850845
0.3439222580175105,1.0396898487222943,0.6695538386230456
0.16178089639583565,0.3718398612945494,0.368384687300138
0.6626285627092994,0.8290098857673314,0.4617936415471791
0.4790024979028946,1.219175644550165,0.882397836314774
0.7416590444853328,1.0821456804548104,0.7154516057359549
1.1339978713204093,0.4973967110315184,0.7255162312982973
1.7119523942211985,0.6011257928711201,1.6208077305372572
1.1751854097411052,0.5525920816034393,0.641669479512121
0.856555881998387,0.7928182462520249,1.2138201047549264
0.8944465639957511,0.48962339389994897,0.8062829724841547
0.6015214696857771,0.4482543783661771,1.2306375460579535
0.8209747255156002,0.7758511805172247,1.1488445381970558
0.40743901262359294,0.6493783942230972,0.5921040647400466
0.41820626885326745,0.8004756229284616,1.082465698133889
0.5587487580894354,1.0427872364348212,0.36040453611326223
1.1514281744950452,1.023294392354253,0.7091284375639397
0.45981661544117897,0.854688631249964,0.47248612399071566
0.9829173852757698,0.9728983635031441,0.7662202397068661
0.4663405864907681,0.9169184669698739,0.3516749927706474
0.1888576966014314,0.4756339746261202,0.5346350142502675
0.46013326752575656,0.38397447648890365,0.273465055111515
0.7066044041785333,0.3039309884479889,1.0201080438981984
1.6759424863096062,0.6103141021911508,0.8071228474876759
1.2969015270527307,1.0433637993014864,0.4126778717604749
1.3900465452712947,1.6953177112729292,0.5041061922219673
1.1255835725456422,1.5269989550991272,1.0601656545806581
0.5059569612639475,0.455488620867172,0.6392414636497324
1.075183524315024,0.3453425459986666,0.6231532315276535
1.3607518145385338,0.8027125162691144,1.9002519728325695
0.7759865780738138,0.7101936558607561,1.5419122945641581
0.6797055942085846,0.9161311720300134,1.1421134601230907
0.8687830890974143,0.889879781109583,1.0922598315373722
0.9505491679437391,1.0599080668422631,0.6363997240873687
2.0930371191781214,2.599765967424661,1.098550652039371
1.8425954163082314,1.7518060549834384,0.6102768214219998
2.060298863404218,1.2697780960793106,1.3209284014433964
2.1350250491034295,0.870793577565714,0.49245548168769204
1.7012438991270338,1.0985004812291865,0.3445180032063876
1.0021842913793793,0.5639709354514351,1.1245802712896216
2.725769296524174,1.6898406282911038,0.197979439573195
1.2909303089873778,0.7241248668759519,0.494199226862716
1.3158020863126143,0.3278517901285132,0.4467211702361526
0.7952068272394323,0.5619679168974708,1.1513732624081499
1.3489793911555517,1.7780550142766685,0.5107012977377546
1.7536883961576364,2.1613649589351054,0.6811234815267303
0.9897773642654375,0.6305074107836656,0.9152477911717788
0.3030475587000345,1.2290515338816195,0.787808543017953
1.4448838733874294,1.1995781826653347,0.7481272116331994
0.6661263490522468,0.6262011185355654,0.3518014976661712
1.674157532630437,1.777814601608109,1.0484003388962346
2.172293338348882,1.518192946803206,0.9186627956234633
0.9877060550772614,0.860769616017744,1.2149189398538078
0.8810576742178616,0.7849985533401272,0.7058569822184241
1.2745714871872846,1.4622081229473747,1.314936517456643
0.635255077259007,0.20672336223566173,0.6302016552628986
0.3696569532886692,0.8487343041932335,0.8434878723460248
1.8663493599021885,0.9685873582971559,0.4911483480507896
1.1476695884527748,1.9567850631904669,0.8883401558698165
0.6717949493503756,1.6497659691938886,0.8958570353596421
1.39563684138182,1.9999882359490484,1.0324955791769288
1.314064879327093,1.8633842935456018,1.0052496233110328
0.9581705993440629,1.221585222932524,0.7351908845321193
1.0894952960425468,0.9358141900046544,0.4462332542627349
0.9428827931422316,0.9377293530991985,0.5499219362212597
0.5535579556102489,1.3874132253615041,0.8619575913066952
0.7332254521147878,1.6563822419108598,0.713331074781177
1.254799675795734,1.3120205987689113,1.1532257860269162
1.0279898584813922,1.6088027269285738,0.9780527013195571
0.7949743164195816,1.6947461417198275,0.8612738967844106
1.4805473814178725,1.608439938166219,1.9037868175011456
1.643252563659074,1.870403584204975,1.8465386986476136
4.907768248095054,6.7378606982274984,4.941065550811268
9.57069778228896,2.720040656827858,21.927362791993183
4.09139206570598,17.872627349065322,36.82650719411189
3.3385257458873046,1.191539142550478,5.110313871508086
2.1182626985714204,19.88493161113772,38.61239346690098
2.396092976098755,14.967074451733216,31.20629422521272
0.7356311746969809,3.0034546205733585,1.6793764651445124
1.3146396786292,1.7005527688566695,1.1096146166834542
0.6469108060928136,2.6315757492401795,1.1255029885585064
1.4645434709594698,1.337428422927227,3.6438366515360325
1.2349383126037417,1.0694469099257595,1.7966737820908574
0.3530518168029065,0.599507966000718,1.1092138672383935
1.1408084693805376,2.204456491144478,1.2381239616290904
1.053395300898695,1.795655476286874,0.8925213482851084
1.478990608274027,1.204588823896546,5.625400166456
0.0,0.0,0.0
0.0,0.0,0.0
79.0988890935665,132.4785527508482,37.733375531555545
0.0,0.0,0.0
118.193217602833,26.386592930456302,248.68385816827683
40.17138590385759,41.629270082811246,102.05439353627818
13.776948258368632,10.714705897247596,23.01160002942314
31.107436268274256,17.20389976098611,12.366797318767842
9.676859346151,3.8718838518470045,9.46890136909801
6.288096889367247,4.298465982046211,9.84187574989247
8.297981769923096,9.70119465851101,9.50871114166273
8.41335825423534,10.538489636366602,13.983336417944383
4.5139877176310295,2.7759776024931724,5.739703157806006
26.597297945142827,6.841615900866869,38.49229864522132
9.03837635779307,14.039819783931186,38.57292595578991
12.05140510706038,11.874236510680557,61.724242696451114
0.0,0.0,0.0
0.0,0.0,0.0
151.9912219138043,100.92178359848218,254.54457468869163
45.174986204426,11.846276155542277,29.48384779752509
11.359388690821847,4.425667290658293,5.7507599417264
3.561745798079789,17.280429950200826,26.735703918689328
1.9821300881382358,8.040962016229884,13.473193731942304
6.419003559160729,16.923614947633308,2.1933634620676568
9.538432088150284,23.32256482460108,49.81729135940289
0.0,0.0,0.0
0.0,0.0,0.0
11.922761179856021,5.495980853868213,29.151868904980727
1.9309415506113017,5.017666456723363,2.2552685402913224
2.557350824866673,0.4000169841885207,1.0912231104827201
1.8638833935319765,1.383877274152278,1.6343986229833385
7.790997851729648,17.304878221908144,18.668942769145954
0.0,0.0,0.0
3.485989876998337,8.304373983514159,22.865639105188606
11.97348043941585,26.02078104797552,46.925417545160116
2.0781793037941774,0.8848481851057385,1.5400304409548313
0.7356622158418699,1.252385001759053,0.5343159220754612
1.2102714130688497,2.3716961823091838,1.5056886163357461
8.150362508667964,15.419087592243155,17.89088572307516
7.800400945557653,16.49678646765143,17.324182645154895
0.37492394313609056,1.1634545227463073,1.4340004414013798
0.9923531444118168,1.4190061624352133,1.7596174525319468
1.1668242676692016,1.444644834542305,1.264181314417897
0.0,0.0,0.0
0.0,0.0,0.0
1.3158597984770928,2.728817281158258,0.5356522621465222
0.0,0.0,0.0
0.7130875705919603,0.45723891021779267,1.0682188107100516
1.4683619982281455,1.5807451456669324,1.3128909149019747
1.284627082934651,1.387997541119059,2.026797462165952
1.473319036066417,1.6426954870428074,1.3178524514129375
0.0,0.0,0.0
0.0,0.0,0.0
1.083587665618263,1.6987356854941034,1.149263825607029
0.9629984133382152,0.8897352963042057,0.46773473303079455
0.9495938632340881,1.0182842968073094,0.5367557385126122
1.3720467273625023,0.7896427668300547,0.6092837408904793
1.4074735071466893,0.7587883180239389,0.9171755148212576
0.9390044657558071,2.101557911657584,0.5480902921812976
0.3083946531561445,0.47328482689817436,0.5564948228806719
1.108660714663014,1.1561124288349107,0.43798366206963535
0.8390066532989026,0.2129428377781918,0.7044042561870532
0.9304921775542482,0.5842620605652197,1.653297686612827
0.28999715722595126,0.5658169904528036,1.1254624922237895
0.5939749300051257,0.512142719695006,1.2945919816824565
1.0928185272391462,0.6098163585188371,0.8314715419371678
1.03815677813917,0.922734990539069,0.7771019128868797
1.4016712619486842,1.3534386626901618,1.2542470886767396
0.7189177223357301,1.354210514435825,1.713726450311878
0.0,0.0,0.0
0.5893018976831297,0.6970710386623907,1.5505779242667177
0.0,0.0,0.0
0.5595229815613132,0.44551065849341115,0.4825175062490972
1.0394719999698507,0.6094932659583024,0.6391741921431908
1.2338491842560535,0.8841226310077901,0.7801737879753776
0.0,0.0,0.0
0.517433484336836,0.6685657926914741,0.5789492982125303
0.8200625998769028,0.7448761251545715,0.5163849652229568
0.4829543031921554,0.5050083013959407,0.7717529003272338
1.2467808085952201,0.7162449449099735,0.9629188134592742
0.9557947458509817,0.9725085656198873,0.8808168124592777
1.2114339151967939,1.187134540369399,1.0941014744705668
0.0,0.0,0.0
0.8577927781050451,0.88925606141187,1.7257631150013808
0.0,0.0,0.0
0.8316868734561736,1.2029266997965968,2.2260612253504077
0.5714810230588646,0.31190609196325325,0.7419451219113159
0.47665102960729855,0.7893379920147165,1.3005677572232812
0.0,0.0,0.0
0.8219330185466626,1.4314009698560644,1.6379444960598166
0.0,0.0,0.0
0.5367354180995773,0.9560572661904888,1.0909919430264792
0.0,0.0,0.0
0.0,0.0,0.0
0.5075189366948202,0.43025609428379535,1.2089121442699342
0.3850269118096931,0.20078520146623238,0.7780530958968714
0.0,0.0,0.0
8.156176789396781,9.976737477247495,24.061857294902225
13.877412651497542,11.403716685226165,23.22325157859324
7.149650639533762,3.3205193747870827,11.562869644251231
4.429794072734893,2.906602045044741,1.807053319297497
2.4362905049625105,4.9268000682615725,9.780451422392808
2.43366883029765,1.5126724490293413,202.47892322205385
0.47110823195548557,1.4008328401962413,179.64259281197616
1.5044915332964326,1.6871691553180772,0.524991989171838
0.6333814066215951,0.465180571824016,1.4650900529413051
1.4957056444854804,1.6972654453194878,2.4592057598317116
4.843953406214082,1.5495622894215209,2.1876684598366394
3.6630703981792356,6.059926071129799,10.722789367577475
1.4078350418356333,2.880132331918144,5.287506926216136
2.0150553499681463,2.4869844153494127,7.551322043861937
3.336318565635805,19.250074989922908,3.932686817745705
9.587659446903997,26.88697874631534,10.980946404469467
0.0,0.0,0.0
0.0,0.0,0.0
143.75464804318818,135.0493177495946,238.23167610248117
0.0,0.0,0.0
35.41440718994219,26.491147099010192,141.7116024249475
10.236353037579738,19.136626471736335,50.848671022820575
19.05168537888929,46.4447791181246,33.22284371184253
6.059678271419809,4.71071359595285,14.853690467612518
2.7533518480985664,10.96614336080733,16.917253812293986
6.6756692332133225,16.147984092424238,8.16038873588771
0.0,0.0,0.0
8.556952363449781,13.69609479644539,16.132198984343287
5.253664313566085,9.207046782347364,7.7650317940838995
7.646394831246399,12.73176501660519,5.683761326888606
1.505338119991291,11.606691533769013,10.755216071177589
0.0,0.0,0.0
0.0,0.0,0.0
122.29331515034657,14.870705764621214,332.15895814565494
0.0,0.0,0.0
37.73459745887017,55.449522964418826,64.1000982363041
8.295055240356216,26.55251861288797,11.454912252592798
1.8236087505590501,1.0716579963679354,3.810325146354416
4.927067295457,4.876292733876571,14.57991996012902
19.960042824936792,14.756664327399253,193.9276207402671
4.660528267890418,6.242207441405062,183.35785275693826
18.600737971355223,16.640692504070106,65.07803567885666
8.875066959595008,5.775528624540826,19.492514293218093
1.5180481093919993,1.5784453320177827,8.164708575815908
0.9161290997484449,4.507873027343152,2.52602478417296
0.918825933641777,1.2952645067033772,2.6045596296207094
0.6933079910394873,0.7299913128613915,0.45158534781290677
0.6194275103641524,1.5261835689048757,0.3109121507263336
1.2927147324827286,2.2688527437651946,1.3131170509989862
1.2080763390168097,0.9689943323152015,1.898188486826289
1.144684179917764,2.536640575765198,0.9126619726662313
0.33459560356082135,1.0837936038424594,1.5343349499485683
0.4765372340788529,0.9466077662139849,3.3119035274806303
0.5953643657479283,1.5157168073997411,0.1975859889735565
0.497495198125537,1.5084954757637485,0.9680292040549798
0.7098487453343326,1.3573416411613495,1.134480379701425
1.3396716149582153,1.1128400307573507,0.77117831046281
1.0197294244599582,0.8245110334010439,0.5198436856436164
1.00380137575875,1.1985094462616717,1.5866883023906737
6.22143722694046,6.471325623290903,3.4378621291046993
21.93667053773613,7.207193389036701,43.41790876557129
16.6008610805869,34.995095366229776,17.433185525763342
3.0703205056681186,10.68251725230594,14.481098839746522
1.8624698263631974,14.859950950925128,6.974227479454292
1.3248031713041977,5.502929964930119,6.328285444156236
3.243006127967774,2.310167858045994,2.9344866522585873
0.400458636589277,2.4987119013417,3.270228636350537
2.2501626047015653,2.97084335745441,1.9352523355970053
1.9685986897099812,0.5610194339906579,3.3681772400711005
0.9403678104151343,2.0631221409714002,2.3667224263212856
1.2560406777126147,1.6653088198957313,1.3044438655608557
0.5484055962994705,0.6941406982740999,2.0692935967398407
0.8852058369575985,0.7843883898722764,2.3751140682708964
0.5863262985702933,0.29373550965078365,0.4969643808118101
0.35192037403301685,0.6411434656204643,0.7829745983862233
0.6870584659295718,0.44444599116180566,2.4542616361530074
0.3783358322630923,0.5894529541185223,1.5548940139187681
0.4148658129994499,0.806164540674454,0.7209682151656334
0.6811622550677887,0.41917947285432,0.746016226622232
1.0011807702090214,0.8676066901771765,2.1170446866697583
1.2975309239351305,0.3202150500579002,2.0477503369666104
1.1082978392567355,1.0325455424310286,1.7929605076153288
0.10338514335532012,0.6102294186260715,1.731750860734555
0.27897910320948627,0.41643331924117305,2.1534971274225283
0.5803272880350692,0.8166525537159447,1.053826895415938
0.9912544408662776,0.9270628017270278,1.6961861699556837
0.6599073883395786,0.4795030785397371,3.4243033749408203
0.46048144071888963,1.2071195065687685,3.857527421685045
0.4316840088025064,1.7758171617312408,3.173117342856592
0.5430690804827588,1.144883835290494,0.42834555839979815
0.5028227862738828,0.7537509053903185,1.1738742567506608
0.5235723407736711,0.778447500706445,0.6507947754419765
0.4842145589925851,0.49131544595221366,0.3671927760257169
0.437527641220581,1.1386740764586654,3.0386197534467194
0.20518550062202467,0.9452625347856297,2.3641142663902617
0.5952994042099208,0.6371080299423609,0.928160336796721
0.3456684433401827,0.917416674045415,0.7439192026762436
0.3501442164028558,1.5423623188481494,1.290112366503382
1.0795457363757905,0.8126838041165575,3.2450526865098555
0.7591424371229986,0.6420214346061902,2.5310616604918312
0.6746215897931999,1.419545141132761,3.9510936981757396
2.4983622821633236,1.6081835043518895,1.1728224643471736
0.6407499031167814,0.9598049075128983,1.7014739001381007
5.032548384862142,5.860150622864274,20.126075864514927
15.235277731801826,16.21434120160761,15.790022656239117
5.8011205908158,5.293558345749252,10.258131819599775
3.4264948793837497,8.967712861777077,2.0945735073998804
3.100157904469461,4.141077061272538,3.509009901953396
1.5155447410128602,1.9436284567724342,2.3226498300684346
1.064392599676713,1.695447353030154,1.6650105129988586
1.1058647432129463,1.104064182202955,1.202957289013385
1.9307943186587098,1.8566329621786841,1.4889386699646183
1.1599088353443496,1.0757071022588216,1.0154985045223213
0.9249552418813622,1.3054806947982387,1.0516259189310264
0.8123379456912576,0.5304833064873068,2.4161696806296975
1.3621864116352296,1.4130452399148024,0.9907831218998643
1.2647667833644087,1.2645735312887412,2.551819920204126
8.080466255786934,9.046643617584248,8.131215902739266
4.655825206703704,43.671592901094705,13.117875654771975
3.362042580182725,14.653216740424204,11.189839872212575
3.6010823996956436,9.611720000221453,10.224149313720055
9.429601258490386,12.984744024418825,21.90048922951318
19.666495073065697,5.143329523261653,8.553535938457577
20.372150712955115,8.358698055411033,20.389659621897753
0.0,0.0,0.0
59.00843152475042,39.212231521760216,107.67526079499272
8.932791382359715,4.340147360290372,4.875351180450002
5.579299953441728,7.587733690907414,3.363589199641476
10.346669767258925,16.85661726499773,7.252519752021858
23.325235539160833,7.254524084784617,25.117341262039627
14.763623690022369,17.894346679149166,36.38545803590135
25.31464935732298,12.054016525823494,102.34951410861603
28.413774606895533,18.260878525119484,39.85347577677297
10.824617945078113,7.437546176554778,10.006340697693638
9.256805975725957,6.625986001309115,1.9946312646482238
13.236955035567036,5.582753480135011,10.696862843198643
5.2352996154224245,8.695529084519482,6.973250900415339
9.025103469977108,7.165148206188211,8.963920380109089
13.380971384920318,2.6988726597853647,17.09329729473202
12.558339513906866,15.99127914223546,5.909172102664987
5.395684254400032,4.205775538840487,6.842651594901853
6.707640943040988,14.72825699756921,20.344096907018656
6.6678779959406445,12.591452193397053,2.222431453525925
12.688351730954839,13.26370889547704,12.230724810429471
8.225892586309241,12.491175469011612,46.706077479120474
0.0,0.0,0.0
0.0,0.0,0.0
121.96027001778769,104.40470151926179,225.81888945269054
0.0,0.0,0.0
31.903842744103788,14.58681721793718,33.93214351919027
2.389694279107606,0.6807346907724195,1.594397621685658
11.017609706683018,20.134831777597476,56.0220754316401
24.840263679885297,29.10650707452343,11.479319172268875
3.458531074377541,4.259504455930825,3.5764123226135602
2.194308881155471,4.4685885163291275,0.9079699880505735
0.4906832631221653,0.9408727212385324,2.3192087809136828
0.8064073565631937,0.9765488575357303,0.7533242812217321
1.2829417074088685,1.2741250985097676,0.28946803134891336
0.3146731279161771,0.893726617952799,1.9692013699157283
0.8149407811324241,1.7518061742430957,1.8221522695701045
1.562965193996284,0.6612854310372326,1.0142342034231684
0.7067638956078374,0.8657015315487512,2.420629973227003
0.6612820415277326,1.2255478056222207,1.0860459866280499
1.0380720573548534,0.7970329119992826,0.9327668087504055
0.6743329393775829,0.7485559317860281,1.3050003986058678
0.20621499056331083,0.9653850135417696,0.7991017452518067
0.6395750363643485,0.776403266374872,1.3026161805170782
1.435106000158209,1.0310104297089633,2.3046253023429775
0.7206099352076432,0.8923994698232974,0.9923206092062116
0.5878364283031997,0.7958564407025954,1.4732359114121185
0.7109227397116074,1.0900776248793114,2.148349655973928
0.7207186535274207,0.9662076199062277,1.7355024739992022
0.4304564864075329,0.38373895197411884,1.5960078655408352
1.0466554638642929,0.2184515214487535,0.5973305873100876
0.4756474022388139,0.3888015947096048,1.233247513327755
0.3441451033128948,0.5332321562667177,0.7006756404146427
0.2639962381512245,0.7411769562322296,1.7433934057988447
0.5383958575987609,0.8659985593078987,2.1771808886171398
0.7197730229823526,0.4992265982859315,0.9483660147481419
0.346369359931078,0.3652653782219375,1.531851275376973
0.3136499429298232,0.20328701598898322,0.8379457011627882
0.16987260756451142,0.26112456431146736,0.3497878546315245
0.3591001276499835,0.559215930823263,0.8000926217552086
0.40830929714692277,0.8648875566200358,0.2470695195311114
0.5015062649854696,0.9032853220065081,0.5949167918770222
0.6106687257632715,0.6043188987465863,2.609458730652233
0.5337057224357434,0.4988053290908072,1.8928937423117742
0.6607826778165515,0.6051272420669246,1.7079531614115562
0.48005657619362263,0.38134568415062403,1.8969136242636864
0.40913071772240084,0.4707958482884019,1.720911914448395
0.8190046917430597,0.5968176676191429,1.127322849109557
0.07110424608135556,0.6339116506247638,0.9134475160899348
0.9381809197274349,1.349853810137501,2.9439184753075756
0.6971416309584172,0.40316430326165215,2.8289192096656497
0.6718844272407686,0.9449886090732292,2.3582019007914505
0.3090290123331266,0.793732737701898,1.7077283164969466
1.0057958793751456,0.1929843995058507,1.0639851846789883
1.3441009068896808,0.5414867623409536,1.2084818646828204
0.27232499258455545,0.5355365958545533,2.048793674716148
0.8246861846940479,0.6040980381502737,1.84199077734901
0.7889618925143724,0.5480095542186384,1.7148437195662922
1.0686046489230865,1.2250882555741422,0.9228536273149633
1.3116725739721935,1.9095969370517407,1.5187202789377126
0.28323253331511083,1.2052913884038539,0.7281671317492006
0.6114491134365497,0.7891848261840362,1.1216041773254226
0.5632283188612798,0.49315643902599027,0.3793698076038707
0.6726914537557235,0.054153465579629224,0.5705575137870124
0.21534700762235767,0.8420362381034083,0.7045364572686782
0.3273703909366349,0.5567183271721668,2.1506513066356394
0.30540667636247804,0.6933056784130802,3.271377685125191
1.0516939242928725,1.6578248674863043,2.772871286943083
1.5168069378784843,2.1052325571806927,1.8004208903956924
1.7204589785280129,1.1745041529211047,1.4818053610027566
1.3503416243822282,1.3455942084889654,0.5648565042337821
8.417237063927317,14.631074741806321,55.74162573363699
12.124815182266378,17.373885171405185,23.320670041040664
5.134065612318486,9.754967207385413,8.879311394739998
1.1262306096455545,3.2771689034514564,1.5743320163906753
0.9343233659557583,1.0713143189119545,0.14347337496053209
1.4097229715281898,1.0243486944327809,1.6183906832097668
0.4054659614116043,0.5188740135869412,3.8226643456429885
0.8963888434700696,1.4851349454492715,0.8255240283332198
0.9015427146908241,0.775604596512279,1.6723776422751355
0.9661048162001914,1.2627326012726332,191.22381783751527
6.427323635665477,7.505113148931289,195.19805468240997
2.332064035252846,2.893978816377093,5.054300284107506
4.279991022599811,9.586945269196265,2.228596427576191
0.0,0.0,0.0
83.88079980461607,100.20905698025389,137.52897696473752
0.0,0.0,0.0
50.37567344892055,12.77163076471335,185.20658017824874
0.0,0.0,0.0
0.0,0.0,0.0
60.36182190115372,49.77912373251775,63.61481197629918
7.4553675759172355,3.658909168226666,7.974357035609625
12.58644496883481,16.023853067795905,8.172960625969608
3.3105426962084894,6.729069016873907,2.4564640932971935
7.471017916005147,12.67220660532055,5.3348262733187415
5.132335209837359,6.894944913914329,2.845300038776403
8.776352627023355,6.490274877679853,10.836702822665599
21.53647449716811,15.929874966481394,5.2016305065983826
4.566260177319792,5.768293305940447,3.4294311970245075
10.332392868030679,3.0574549186528897,14.370475715132445
9.443701635459457,12.787328579698402,4.788523717290856
24.388558052976126,11.479800176716846,22.86500501466674
19.217127413172523,12.02357083643552,17.227499019559502
22.936156403845207,24.51150661836511,19.74443802433437
13.14062112457846,10.394333733377556,24.078594068753077
0.0,0.0,0.0
0.0,0.0,0.0
116.28313783549409,64.1879827378117,242.15593444250962
35.843742253366635,25.002253383670705,20.115917101284392
4.3009280788982025,6.310371377504617,5.99612285830029
11.201995876001403,7.76605818529239,2.506267554304365
9.463150509657321,4.543401723924774,16.23921099457813
23.442305169513553,32.61296641179683,29.11408565307343
10.598455382187469,4.7475277152334865,15.32381008492706
3.5429981000768125,4.082021321562557,3.2999941445638266
2.67339150809958,4.379820489748904,2.9206238395915136
0.0,0.0,0.0
0.0,0.0,0.0
3.075912505054905,2.679256255322652,6.833694921124709
1.5465073641071636,3.2872336938336604,6.99277851258062
1.1728223364792352,2.632539163816269,2.244507864342987
0.5245177012864638,1.4491788136128296,1.4469364534838787
1.2020822034878869,2.16527266830008,1.479910216514349
0.7682536048031793,0.7468477418673841,0.8366091414156139
0.0,0.0,0.0
0.5379393059432038,0.8534619814872594,1.968386391094901
0.0,0.0,0.0
0.3228599119140478,1.2604035669714666,0.8565427064967559
1.015674867823091,1.312635111436051,2.4868999241978473
0.0,0.0,0.0
0.0,0.0,0.0
0.7228393972173175,0.8669808276282359,0.8191064481694253
0.0,0.0,0.0
0.8367910555273538,0.5371746211820081,0.9933395220521927
1.6584168002171997,1.491651855941041,0.9391665881322157
1.185815233212776,0.8049997100696128,1.4914639798622462
0.2389398729539219,0.6829144456283548,2.945971602447275
0.35123709073501375,1.0843127894560438,2.031582280783149
0.8322389101401623,0.8201605663241446,2.8905260614119426
1.2862126567317238,0.6146074656934464,3.3457037238204244
1.352361443618776,1.2632088890787863,0.32312177432300404
1.9042486482810865,1.1046832307727752,0.2816205900118567
0.0,0.0,0.0
1.1362157117369727,1.204895759645581,0.5263310786365688
0.7361588534132038,1.312970648372918,0.9949042413752249
0.30281629901992774,0.5942343697181126,1.4927676912599204
0.6980886052183708,0.617952120555945,2.589031746960165
0.4452788402479479,0.6070502106945327,1.0326750486883478
0.0,0.0,0.0
0.7606029637096162,0.9928403540619556,0.9311341838193293
0.7888510192139128,0.806780235258846,1.4581163847541343
0.3758212897594467,1.725198242339195,0.9947703595686754
0.0,0.0,0.0
0.6756824080473703,1.7420395011584906,0.993037548445584
0.5923899013608472,0.21967049267155198,1.3652194169066993
0.7434364914476344,0.7186602521952369,0.7368900916483537
0.7300217161777952,0.4929202451333125,0.7123497181718398
1.1884221852732915,0.7771044354613671,2.8623972196202008
1.2975020204928684,0.7143778185837797,1.5965583213259606
0.7157051079041659,0.5413567456444582,2.0480796919954454
0.31836789022078943,0.8231905041156355,2.469049932145508
0.7393560182653962,0.9683732473751911,0.3724965466197078
0.10617229273776825,1.200668632831113,0.3378618522502817
0.957293761145368,0.9236294667560674,0.9797642627606392
0.5716766369018345,0.1801054609127872,1.4872885623461718
0.4592170143636675,0.7496449730436624,1.346764281048122
0.36922726884517226,0.8093841962968938,0.7319534448179673
0.8805344998851213,1.1544823433767153,1.050277113485743
0.3441415074374899,0.9208873434124493,1.185085695169496
0.9478147861263669,0.7430172265646232,2.0892452685644387
0.08252216834525436,0.8008095053940907,0.6370569929068911
1.014834279195306,1.02350802124561,0.6834939449653763
1.3524589969566438,1.31302038631183,0.6831641880795765
0.8117978072360308,1.5511994089906072,0.5427402219888912
1.342710507617128,1.5161714139688665,0.9196432327030111
1.668574036562384,1.4116588025894554,2.97861981261202
0.4599245423311387,0.4559293673424908,2.1706326152794895
0.5145125343442358,1.047243677795286,1.359571072558259
1.5983259696678278,0.9479448889086541,0.31864920416001236
0.992330594253167,0.13397299767607382,0.9765184525204126
0.4552386149492767,0.6664334958298425,1.9809037515207781
0.49777359812253646,1.0472508063072292,1.091737129238089
0.8282622514992034,0.13735530690374903,0.7866659200622359
0.9302606194107268,1.4152677216382634,0.632665572639719
0.6944014754590373,1.2539932445980362,3.0390790137866754
0.8244863010713293,1.0505966851319084,3.230674308752126
0.6494346276518783,1.615764081196229,1.2619191544437385
